Packet Count, Jetson Time
4691,1679939701.4494417
4692,1679939701.4495387
4693,1679939701.470389
4694,1679939701.4705043
4695,1679939701.490384
4696,1679939701.490496
4697,1679939701.5091789
4698,1679939701.5092857
4699,1679939701.5095408
4700,1679939701.5291307
4701,1679939701.5292652
4702,1679939701.5502255
4703,1679939701.5503454
4704,1679939701.5703208
4705,1679939701.5705056
4706,1679939701.5902295
4707,1679939701.5903494
4708,1679939701.6188667
4709,1679939701.618976
4710,1679939701.619086
4711,1679939701.6388285
4712,1679939701.638952
4713,1679939701.658219
4714,1679939701.6583357
4715,1679939701.6792493
4716,1679939701.6793864
4717,1679939701.7003937
4718,1679939701.7005174
4719,1679939701.7200537
4720,1679939701.7201903
4721,1679939701.739895
4722,1679939701.740028
4723,1679939701.7685218
4724,1679939701.7686598
4725,1679939701.7688134
4726,1679939701.781684
4727,1679939701.7817876
4728,1679939701.800362
4729,1679939701.8004744
4730,1679939701.8202667
4731,1679939701.8204172
4732,1679939701.8479447
4733,1679939701.8480604
4734,1679939701.8482316
4735,1679939701.8688629
4736,1679939701.869
4737,1679939701.8886676
4738,1679939701.8887973
4739,1679939701.9087944
4740,1679939701.908928
4741,1679939701.9297824
4742,1679939701.9299047
4743,1679939701.950278
4744,1679939701.950386
4745,1679939701.9695897
4746,1679939701.96972
4747,1679939701.9907868
4748,1679939701.9908998
4749,1679939702.1044743
4750,1679939702.1055064
4751,1679939702.1063733
4752,1679939702.29875
4753,1679939702.300904
4754,1679939702.491378
4755,1679939702.492625
4756,1679939702.7269375
4757,1679939702.7282364
4758,1679939702.9796844
4759,1679939702.9812672
4760,1679939702.9826784
4761,1679939702.1176229
4762,1679939702.1177657
4763,1679939702.138714
4764,1679939702.138838
4765,1679939702.159098
4766,1679939702.1592
4767,1679939702.1792676
4768,1679939702.17941
4769,1679939702.1993968
4770,1679939702.1996334
4771,1679939702.2198796
4772,1679939702.219988
4773,1679939702.241125
4774,1679939702.2412546
4775,1679939702.2596457
4776,1679939702.2597504
4777,1679939702.259885
4778,1679939702.2795987
4779,1679939702.279714
4780,1679939702.299445
4781,1679939702.299574
4782,1679939702.320459
4783,1679939702.320562
4784,1679939702.34797
4785,1679939702.3480885
4786,1679939702.34818
4787,1679939702.3678591
4788,1679939702.3680947
4789,1679939702.3889103
4790,1679939702.3890495
4791,1679939702.40995
4792,1679939702.410086
4793,1679939702.4291637
4794,1679939702.4293077
4795,1679939702.4494166
4796,1679939702.4495168
4797,1679939702.4706788
4798,1679939702.4708018
4799,1679939702.4908905
4800,1679939702.4910357
4801,1679939702.509097
4802,1679939702.5091915
4803,1679939702.5092983
4804,1679939702.5295613
4805,1679939702.529684
4806,1679939702.550688
4807,1679939702.5507982
4808,1679939702.5706785
4809,1679939702.5708213
4810,1679939702.5983152
4811,1679939702.598461
4812,1679939702.5986156
4813,1679939702.618644
4814,1679939702.6187332
4815,1679939702.6387832
4816,1679939702.638924
4817,1679939702.6583495
4818,1679939702.658462
4819,1679939702.6792798
4820,1679939702.679404
4821,1679939702.6995285
4822,1679939702.6996284
4823,1679939702.7212732
4824,1679939702.7215147
4825,1679939702.7399328
4826,1679939702.7400675
4827,1679939702.7685497
4828,1679939702.7687192
4829,1679939702.768784
4830,1679939702.787171
4831,1679939702.7873037
4832,1679939702.8004084
4833,1679939702.8005471
4834,1679939702.8196728
4835,1679939702.819804
4836,1679939702.8482287
4837,1679939702.848352
4838,1679939702.8484764
4839,1679939702.8691676
4840,1679939702.869285
4841,1679939702.8879983
4842,1679939702.8882544
4843,1679939702.908949
4844,1679939702.9090629
4845,1679939702.9298863
4846,1679939702.9300213
4847,1679939702.9498377
4848,1679939702.949978
4849,1679939702.969663
4850,1679939702.9697804
4851,1679939702.9906151
4852,1679939702.9907355
4853,1679939703.9697993
4854,1679939703.9832397
4855,1679939703.9953165
4856,1679939703.306674
4857,1679939703.3076289
4858,1679939703.4935265
4859,1679939703.4945858
4860,1679939703.7057312
4861,1679939703.706899
4862,1679939703.9800963
4863,1679939703.9828012
4864,1679939703.9838748
4865,1679939703.1179075
4866,1679939703.118014
4867,1679939703.1389816
4868,1679939703.1391172
4869,1679939703.1588595
4870,1679939703.15899
4871,1679939703.1799245
4872,1679939703.1800485
4873,1679939703.199788
4874,1679939703.199962
4875,1679939703.2198317
4876,1679939703.219932
4877,1679939703.2484918
4878,1679939703.2487037
4879,1679939703.2488103
4880,1679939703.2599297
4881,1679939703.2600198
4882,1679939703.2789943
4883,1679939703.27909
4884,1679939703.3001947
4885,1679939703.3003192
4886,1679939703.3204029
4887,1679939703.320501
4888,1679939703.3482437
4889,1679939703.3483727
4890,1679939703.3485043
4891,1679939703.368506
4892,1679939703.3686066
4893,1679939703.3886683
4894,1679939703.3888066
4895,1679939703.4100351
4896,1679939703.4103365
4897,1679939703.429328
4898,1679939703.4294448
4899,1679939703.4494405
4900,1679939703.4495332
4901,1679939703.4706764
4902,1679939703.470806
4903,1679939703.4967315
4904,1679939703.4967904
4905,1679939703.4969337
4906,1679939703.509652
4907,1679939703.5097792
4908,1679939703.5295987
4909,1679939703.52972
4910,1679939703.5497713
4911,1679939703.5498784
4912,1679939703.5711007
4913,1679939703.5712376
4914,1679939703.5980873
4915,1679939703.5982497
4916,1679939703.5983567
4917,1679939703.618409
4918,1679939703.6185155
4919,1679939703.6396656
4920,1679939703.6397903
4921,1679939703.658743
4922,1679939703.6588554
4923,1679939703.6797163
4924,1679939703.679844
4925,1679939703.6999793
4926,1679939703.7000868
4927,1679939703.720097
4928,1679939703.7202072
4929,1679939703.7481036
4930,1679939703.748253
4931,1679939703.7484767
4932,1679939703.7685742
4933,1679939703.7686644
4934,1679939703.789692
4935,1679939703.789824
4936,1679939703.8000257
4937,1679939703.8001428
4938,1679939703.820294
4939,1679939703.820407
4940,1679939703.8205438
4941,1679939703.848241
4942,1679939703.8483355
4943,1679939703.8684733
4944,1679939703.868592
4945,1679939703.8887012
4946,1679939703.8887918
4947,1679939703.908848
4948,1679939703.9089763
4949,1679939703.9304433
4950,1679939703.9305513
4951,1679939703.9506404
4952,1679939703.9507644
4953,1679939703.9697852
4954,1679939703.9699042
4955,1679939703.9977005
4956,1679939703.997846
4957,1679939703.9979436
4958,1679939704.922443
4959,1679939704.9286284
4960,1679939704.3050833
4961,1679939704.3062708
4962,1679939704.4965594
4963,1679939704.4976
4964,1679939704.6999817
4965,1679939704.7012496
4966,1679939704.7024837
4967,1679939704.9879751
4968,1679939704.9894843
4969,1679939704.118684
4970,1679939704.1187897
4971,1679939704.1386364
4972,1679939704.1387644
4973,1679939704.158874
4974,1679939704.1589887
4975,1679939704.1801674
4976,1679939704.180307
4977,1679939704.199384
4978,1679939704.1994953
4979,1679939704.2197633
4980,1679939704.21989
4981,1679939704.2466705
4982,1679939704.2467968
4983,1679939704.246908
4984,1679939704.2593806
4985,1679939704.259622
4986,1679939704.2797403
4987,1679939704.2798705
4988,1679939704.300042
4989,1679939704.3001702
4990,1679939704.3280702
4991,1679939704.328581
4992,1679939704.32864
4993,1679939704.3483076
4994,1679939704.3484204
4995,1679939704.3686185
4996,1679939704.3687608
4997,1679939704.3891673
4998,1679939704.3892772
4999,1679939704.4101353
5000,1679939704.410256
5001,1679939704.4288476
5002,1679939704.4289396
5003,1679939704.4504168
5004,1679939704.4504993
5005,1679939704.4701755
5006,1679939704.4702747
5007,1679939704.4977324
5008,1679939704.4978316
5009,1679939704.4979382
5010,1679939704.509436
5011,1679939704.509546
5012,1679939704.5295522
5013,1679939704.5296423
5014,1679939704.5508547
5015,1679939704.5510044
5016,1679939704.5778935
5017,1679939704.5779932
5018,1679939704.5781493
5019,1679939704.5976362
5020,1679939704.5977497
5021,1679939704.6187398
5022,1679939704.6188126
5023,1679939704.639001
5024,1679939704.6390972
5025,1679939704.6588073
5026,1679939704.658929
5027,1679939704.6792424
5028,1679939704.6793694
5029,1679939704.700405
5030,1679939704.7005568
5031,1679939704.720206
5032,1679939704.720338
5033,1679939704.7480826
5034,1679939704.7482245
5035,1679939704.74834
5036,1679939704.7686615
5037,1679939704.7688138
5038,1679939704.7887592
5039,1679939704.7889783
5040,1679939704.8005936
5041,1679939704.8007162
5042,1679939704.82822
5043,1679939704.8283165
5044,1679939704.8284209
5045,1679939704.8479848
5046,1679939704.848074
5047,1679939704.8689277
5048,1679939704.869057
5049,1679939704.888852
5050,1679939704.8889916
5051,1679939704.9098096
5052,1679939704.909917
5053,1679939704.9296267
5054,1679939704.9297273
5055,1679939704.9506648
5056,1679939704.9507556
5057,1679939704.970546
5058,1679939704.9706695
5059,1679939704.9992597
5060,1679939704.9993696
5061,1679939704.999477
5062,1679939705.1026993
5063,1679939705.1035447
5064,1679939705.301726
5065,1679939705.3026507
5066,1679939705.49991
5067,1679939705.501208
5068,1679939705.7875695
5069,1679939705.7889104
5070,1679939705.7901504
5071,1679939705.984352
5072,1679939705.9854355
5073,1679939705.1182747
5074,1679939705.1184072
5075,1679939705.1394243
5076,1679939705.1395369
5077,1679939705.1595356
5078,1679939705.159673
5079,1679939705.1796982
5080,1679939705.1798308
5081,1679939705.200398
5082,1679939705.2005353
5083,1679939705.228299
5084,1679939705.228434
5085,1679939705.2285728
5086,1679939705.2459052
5087,1679939705.2460113
5088,1679939705.2602973
5089,1679939705.2604277
5090,1679939705.2801723
5091,1679939705.2802837
5092,1679939705.3001196
5093,1679939705.3003569
5094,1679939705.328504
5095,1679939705.3286257
5096,1679939705.3287213
5097,1679939705.3482645
5098,1679939705.348395
5099,1679939705.3683956
5100,1679939705.3685348
5101,1679939705.3894427
5102,1679939705.3895292
5103,1679939705.4102795
5104,1679939705.4104176
5105,1679939705.42902
5106,1679939705.4291315
5107,1679939705.4501731
5108,1679939705.450304
5109,1679939705.4801805
5110,1679939705.4804466
5111,1679939705.4805653
5112,1679939705.4986904
5113,1679939705.498793
5114,1679939705.5090451
5115,1679939705.5091307
5116,1679939705.5294209
5117,1679939705.5295618
5118,1679939705.5507846
5119,1679939705.5509193
5120,1679939705.5777824
5121,1679939705.5779512
5122,1679939705.577989
5123,1679939705.5980763
5124,1679939705.5982432
5125,1679939705.6184924
5126,1679939705.6186063
5127,1679939705.639748
5128,1679939705.639881
5129,1679939705.6598642
5130,1679939705.6618967
5131,1679939705.679536
5132,1679939705.6797392
5133,1679939705.6999967
5134,1679939705.7000878
5135,1679939705.728711
5136,1679939705.7288368
5137,1679939705.7289572
5138,1679939705.7479749
5139,1679939705.748096
5140,1679939705.7691257
5141,1679939705.7692604
5142,1679939705.782621
5143,1679939705.78276
5144,1679939705.8006384
5145,1679939705.8007956
5146,1679939705.8284304
5147,1679939705.8286936
5148,1679939705.8288016
5149,1679939705.8487556
5150,1679939705.8488936
5151,1679939705.8689008
5152,1679939705.8690248
5153,1679939705.8890712
5154,1679939705.889167
5155,1679939705.90895
5156,1679939705.9091003
5157,1679939705.930456
5158,1679939705.9305978
5159,1679939705.9510157
5160,1679939705.951126
5161,1679939705.9775555
5162,1679939705.9776988
5163,1679939705.977831
5164,1679939705.9987955
5165,1679939705.998937
5166,1679939706.973928
5167,1679939706.984434
5168,1679939706.306478
5169,1679939706.307372
5170,1679939706.504666
5171,1679939706.5056615
5172,1679939706.7807295
5173,1679939706.7824843
5174,1679939706.7834623
5175,1679939706.9894211
5176,1679939706.9908864
5177,1679939706.118868
5178,1679939706.1189864
5179,1679939706.138674
5180,1679939706.1387756
5181,1679939706.1595187
5182,1679939706.15975
5183,1679939706.1804743
5184,1679939706.180604
5185,1679939706.2003517
5186,1679939706.2004547
5187,1679939706.22787
5188,1679939706.2280016
5189,1679939706.2280853
5190,1679939706.2422369
5191,1679939706.2427344
5192,1679939706.2598565
5193,1679939706.259977
5194,1679939706.279668
5195,1679939706.2798014
5196,1679939706.3083713
5197,1679939706.308476
5198,1679939706.3085787
5199,1679939706.3282282
5200,1679939706.3284876
5201,1679939706.3481045
5202,1679939706.3481889
5203,1679939706.3693132
5204,1679939706.3694289
5205,1679939706.3894968
5206,1679939706.3896232
5207,1679939706.409865
5208,1679939706.4099832
5209,1679939706.429308
5210,1679939706.429407
5211,1679939706.4504223
5212,1679939706.4505427
5213,1679939706.477857
5214,1679939706.4779675
5215,1679939706.4781203
5216,1679939706.4923556
5217,1679939706.4924848
5218,1679939706.5100365
5219,1679939706.5102232
5220,1679939706.5302427
5221,1679939706.530352
5222,1679939706.5581868
5223,1679939706.558316
5224,1679939706.5584383
5225,1679939706.578424
5226,1679939706.5785284
5227,1679939706.598506
5228,1679939706.5986223
5229,1679939706.6187186
5230,1679939706.6188393
5231,1679939706.6399124
5232,1679939706.6400063
5233,1679939706.6589415
5234,1679939706.659057
5235,1679939706.6801963
5236,1679939706.6804247
5237,1679939706.700492
5238,1679939706.7006693
5239,1679939706.7284825
5240,1679939706.7285872
5241,1679939706.7287393
5242,1679939706.7479186
5243,1679939706.748047
5244,1679939706.768824
5245,1679939706.768936
5246,1679939706.7799058
5247,1679939706.77999
5248,1679939706.8086035
5249,1679939706.8087456
5250,1679939706.8088796
5251,1679939706.828495
5252,1679939706.8285973
5253,1679939706.8482363
5254,1679939706.8484576
5255,1679939706.86944
5256,1679939706.8695552
5257,1679939706.88927
5258,1679939706.8893747
5259,1679939706.9090605
5260,1679939706.909196
5261,1679939706.929767
5262,1679939706.9298947
5263,1679939706.950946
5264,1679939706.951084
5265,1679939706.9776905
5266,1679939706.9777825
5267,1679939706.977923
5268,1679939706.9959729
5269,1679939706.996107
5270,1679939707.9435446
5271,1679939707.954748
5272,1679939707.3072193
5273,1679939707.3083751
5274,1679939707.5754588
5275,1679939707.5765076
5276,1679939707.577356
5277,1679939707.778824
5278,1679939707.7801642
5279,1679939707.9915302
5280,1679939707.9927251
5281,1679939707.118281
5282,1679939707.1183796
5283,1679939707.1394691
5284,1679939707.139599
5285,1679939707.1595592
5286,1679939707.1596978
5287,1679939707.1808364
5288,1679939707.1810253
5289,1679939707.2000103
5290,1679939707.200244
5291,1679939707.2279348
5292,1679939707.2280266
5293,1679939707.2281673
5294,1679939707.2417786
5295,1679939707.2418923
5296,1679939707.259728
5297,1679939707.2598467
5298,1679939707.2798867
5299,1679939707.2799735
5300,1679939707.3077042
5301,1679939707.3078704
5302,1679939707.3080015
5303,1679939707.328256
5304,1679939707.328395
5305,1679939707.3494864
5306,1679939707.3495955
5307,1679939707.36857
5308,1679939707.3687837
5309,1679939707.3891983
5310,1679939707.3893125
5311,1679939707.410461
5312,1679939707.4105966
5313,1679939707.429479
5314,1679939707.429587
5315,1679939707.4510136
5316,1679939707.4511397
5317,1679939707.478865
5318,1679939707.4789677
5319,1679939707.4790976
5320,1679939707.4920547
5321,1679939707.4921796
5322,1679939707.5096436
5323,1679939707.509747
5324,1679939707.5305188
5325,1679939707.5306437
5326,1679939707.5582385
5327,1679939707.55833
5328,1679939707.5584264
5329,1679939707.5790384
5330,1679939707.5791647
5331,1679939707.598971
5332,1679939707.5990915
5333,1679939707.6188648
5334,1679939707.6190157
5335,1679939707.6398804
5336,1679939707.6399877
5337,1679939707.659704
5338,1679939707.6598103
5339,1679939707.6797142
5340,1679939707.6798184
5341,1679939707.7082727
5342,1679939707.70839
5343,1679939707.7086473
5344,1679939707.7292185
5345,1679939707.729322
5346,1679939707.748127
5347,1679939707.7482276
5348,1679939707.769384
5349,1679939707.7695217
5350,1679939707.7891572
5351,1679939707.7892652
5352,1679939707.8081956
5353,1679939707.8082747
5354,1679939707.8083951
5355,1679939707.828196
5356,1679939707.8283577
5357,1679939707.848768
5358,1679939707.8489125
5359,1679939707.8697648
5360,1679939707.8698757
5361,1679939707.8896213
5362,1679939707.8897076
5363,1679939707.9093623
5364,1679939707.9094653
5365,1679939707.9304397
5366,1679939707.930541
5367,1679939707.9581575
5368,1679939707.958279
5369,1679939707.9584253
5370,1679939707.9778624
5371,1679939707.977964
5372,1679939707.9987884
5373,1679939707.9988964
5374,1679939708.1082811
5375,1679939708.109121
5376,1679939708.3065228
5377,1679939708.3076568
5378,1679939708.5826848
5379,1679939708.584882
5380,1679939708.586015
5381,1679939708.7862988
5382,1679939708.7875657
5383,1679939708.9880233
5384,1679939708.9893315
5385,1679939708.1192913
5386,1679939708.1193824
5387,1679939708.1391792
5388,1679939708.139306
5389,1679939708.1602702
5390,1679939708.1603773
5391,1679939708.1799362
5392,1679939708.1800315
5393,1679939708.2075467
5394,1679939708.2076752
5395,1679939708.207796
5396,1679939708.2286348
5397,1679939708.2289088
5398,1679939708.2466831
5399,1679939708.2468235
5400,1679939708.2601917
5401,1679939708.2603188
5402,1679939708.2871215
5403,1679939708.287253
5404,1679939708.287389
5405,1679939708.3081057
5406,1679939708.30822
5407,1679939708.3290236
5408,1679939708.329104
5409,1679939708.3488915
5410,1679939708.3489983
5411,1679939708.368703
5412,1679939708.368794
5413,1679939708.389536
5414,1679939708.389639
5415,1679939708.4107437
5416,1679939708.410869
5417,1679939708.4306948
5418,1679939708.43082
5419,1679939708.4582725
5420,1679939708.4583752
5421,1679939708.4584816
5422,1679939708.4781892
5423,1679939708.4783132
5424,1679939708.4915152
5425,1679939708.4916272
5426,1679939708.510319
5427,1679939708.51044
5428,1679939708.5378616
5429,1679939708.537988
5430,1679939708.538158
5431,1679939708.5587988
5432,1679939708.5589144
5433,1679939708.5786767
5434,1679939708.5787876
5435,1679939708.598358
5436,1679939708.5984488
5437,1679939708.6192636
5438,1679939708.619364
5439,1679939708.6401308
5440,1679939708.6402812
5441,1679939708.659946
5442,1679939708.6600351
5443,1679939708.679775
5444,1679939708.6798933
5445,1679939708.7083776
5446,1679939708.708511
5447,1679939708.7086425
5448,1679939708.729341
5449,1679939708.729514
5450,1679939708.7481272
5451,1679939708.7483473
5452,1679939708.7695403
5453,1679939708.76968
5454,1679939708.788123
5455,1679939708.7882147
5456,1679939708.7883575
5457,1679939708.8091483
5458,1679939708.8092775
5459,1679939708.8278615
5460,1679939708.8279648
5461,1679939708.8489823
5462,1679939708.84908
5463,1679939708.8697617
5464,1679939708.869866
5465,1679939708.8905132
5466,1679939708.890609
5467,1679939708.9093733
5468,1679939708.9094927
5469,1679939708.930684
5470,1679939708.9307904
5471,1679939708.9579527
5472,1679939708.9580536
5473,1679939708.9582882
5474,1679939708.9777906
5475,1679939708.9778907
5476,1679939708.9944825
5477,1679939708.994588
5478,1679939709.984524
5479,1679939709.9949305
5480,1679939709.3843665
5481,1679939709.385508
5482,1679939709.3863077
5483,1679939709.5852375
5484,1679939709.5864208
5485,1679939709.7863965
5486,1679939709.7876153
5487,1679939709.9912643
5488,1679939709.9923506
5489,1679939709.119743
5490,1679939709.1199088
5491,1679939709.1394725
5492,1679939709.139583
5493,1679939709.1605053
5494,1679939709.1606233
5495,1679939709.180477
5496,1679939709.1805935
5497,1679939709.2077093
5498,1679939709.2077944
5499,1679939709.207931
5500,1679939709.2286253
5501,1679939709.2287323
5502,1679939709.241949
5503,1679939709.242076
5504,1679939709.2606928
5505,1679939709.26096
5506,1679939709.2872164
5507,1679939709.287304
5508,1679939709.2874548
5509,1679939709.3081975
5510,1679939709.3083005
5511,1679939709.3290904
5512,1679939709.3292203
5513,1679939709.3499837
5514,1679939709.350086
5515,1679939709.368702
5516,1679939709.3688307
5517,1679939709.38954
5518,1679939709.3896687
5519,1679939709.4104776
5520,1679939709.4105644
5521,1679939709.4310043
5522,1679939709.4312296
5523,1679939709.4584613
5524,1679939709.4585798
5525,1679939709.4587042
5526,1679939709.4783452
5527,1679939709.478484
5528,1679939709.49167
5529,1679939709.4917884
5530,1679939709.5095172
5531,1679939709.5096183
5532,1679939709.53821
5533,1679939709.5383568
5534,1679939709.538485
5535,1679939709.5580714
5536,1679939709.5582592
5537,1679939709.578934
5538,1679939709.5790212
5539,1679939709.5987256
5540,1679939709.598991
5541,1679939709.6196675
5542,1679939709.6197777
5543,1679939709.6395097
5544,1679939709.639642
5545,1679939709.660446
5546,1679939709.660535
5547,1679939709.6881008
5548,1679939709.688238
5549,1679939709.688356
5550,1679939709.7079024
5551,1679939709.7080507
5552,1679939709.7287652
5553,1679939709.7288723
5554,1679939709.7486267
5555,1679939709.7487051
5556,1679939709.7690568
5557,1679939709.769169
5558,1679939709.7882996
5559,1679939709.7884157
5560,1679939709.7885306
5561,1679939709.8092415
5562,1679939709.8093555
5563,1679939709.8279595
5564,1679939709.8281336
5565,1679939709.8488762
5566,1679939709.8489687
5567,1679939709.8699553
5568,1679939709.8701668
5569,1679939709.8899531
5570,1679939709.8900745
5571,1679939709.909792
5572,1679939709.9099312
5573,1679939709.9385183
5574,1679939709.9386256
5575,1679939709.9387116
5576,1679939709.9584112
5577,1679939709.958514
5578,1679939709.9781773
5579,1679939709.9782996
5580,1679939709.9913151
5581,1679939709.9914308
5582,1679939710.103756
5583,1679939710.105064
5584,1679939710.3838758
5585,1679939710.385353
5586,1679939710.386745
5587,1679939710.5766227
5588,1679939710.5775523
5589,1679939710.78862
5590,1679939710.789996
5591,1679939710.9968803
5592,1679939710.998318
5593,1679939710.1198733
5594,1679939710.1200924
5595,1679939710.1390257
5596,1679939710.1391404
5597,1679939710.1603253
5598,1679939710.160422
5599,1679939710.1882708
5600,1679939710.1883996
5601,1679939710.1885595
5602,1679939710.2083793
5603,1679939710.2085073
5604,1679939710.228951
5605,1679939710.2290792
5606,1679939710.2422285
5607,1679939710.2423496
5608,1679939710.2601128
5609,1679939710.2602694
5610,1679939710.2876575
5611,1679939710.2877767
5612,1679939710.2880032
5613,1679939710.3087635
5614,1679939710.3088684
5615,1679939710.3285651
5616,1679939710.3286812
5617,1679939710.3495052
5618,1679939710.3496313
5619,1679939710.3694437
5620,1679939710.369553
5621,1679939710.3892827
5622,1679939710.389387
5623,1679939710.410254
5624,1679939710.4103503
5625,1679939710.437821
5626,1679939710.4379745
5627,1679939710.4380724
5628,1679939710.45765
5629,1679939710.4577909
5630,1679939710.4788113
5631,1679939710.4788978
5632,1679939710.4902031
5633,1679939710.490292
5634,1679939710.511014
5635,1679939710.5111065
5636,1679939710.5376048
5637,1679939710.5376997
5638,1679939710.5378404
5639,1679939710.558629
5640,1679939710.558742
5641,1679939710.5795977
5642,1679939710.579718
5643,1679939710.5985837
5644,1679939710.598748
5645,1679939710.6197784
5646,1679939710.6199057
5647,1679939710.6394837
5648,1679939710.6397307
5649,1679939710.6604755
5650,1679939710.660588
5651,1679939710.688132
5652,1679939710.6882386
5653,1679939710.6883504
5654,1679939710.7080526
5655,1679939710.7081828
5656,1679939710.72909
5657,1679939710.7292087
5658,1679939710.7491004
5659,1679939710.7492228
5660,1679939710.77036
5661,1679939710.77051
5662,1679939710.7885168
5663,1679939710.7886045
5664,1679939710.7887397
5665,1679939710.808566
5666,1679939710.8088396
5667,1679939710.8282938
5668,1679939710.8284214
5669,1679939710.84875
5670,1679939710.8488944
5671,1679939710.869774
5672,1679939710.869864
5673,1679939710.8907616
5674,1679939710.89087
5675,1679939710.9097967
5676,1679939710.9099023
5677,1679939710.9386916
5678,1679939710.9387913
5679,1679939710.938918
5680,1679939710.9589088
5681,1679939710.9590373
5682,1679939710.9780817
5683,1679939710.978396
5684,1679939710.9898913
5685,1679939710.990002
5686,1679939711.1853387
5687,1679939711.1862493
5688,1679939711.1872723
5689,1679939711.38406
5690,1679939711.3854153
5691,1679939711.5825455
5692,1679939711.5839849
5693,1679939711.7927692
5694,1679939711.7937472
5695,1679939711.1002986
5696,1679939711.1004703
5697,1679939711.1194766
5698,1679939711.119638
5699,1679939711.1396585
5700,1679939711.139772
5701,1679939711.1623704
5702,1679939711.1624808
5703,1679939711.188114
5704,1679939711.1882887
5705,1679939711.1884365
5706,1679939711.208254
5707,1679939711.208397
5708,1679939711.2290895
5709,1679939711.229186
5710,1679939711.24901
5711,1679939711.2491372
5712,1679939711.2688332
5713,1679939711.2689452
5714,1679939711.269124
5715,1679939711.2876604
5716,1679939711.2877784
5717,1679939711.308596
5718,1679939711.3087175
5719,1679939711.3295653
5720,1679939711.3296702
5721,1679939711.349434
5722,1679939711.349552
5723,1679939711.3694203
5724,1679939711.369547
5725,1679939711.390483
5726,1679939711.390632
5727,1679939711.4103863
5728,1679939711.410506
5729,1679939711.4382007
5730,1679939711.438336
5731,1679939711.4385047
5732,1679939711.4579608
5733,1679939711.4580848
5734,1679939711.4790187
5735,1679939711.4791276
5736,1679939711.4922736
5737,1679939711.4925137
5738,1679939711.5175345
5739,1679939711.5176651
5740,1679939711.5177867
5741,1679939711.5385163
5742,1679939711.538633
5743,1679939711.55849
5744,1679939711.5586133
5745,1679939711.5794635
5746,1679939711.579594
5747,1679939711.599295
5748,1679939711.5994475
5749,1679939711.619203
5750,1679939711.6193457
5751,1679939711.6401577
5752,1679939711.6403
5753,1679939711.6612437
5754,1679939711.661358
5755,1679939711.6615467
5756,1679939711.687595
5757,1679939711.687729
5758,1679939711.7086844
5759,1679939711.708828
5760,1679939711.7287695
5761,1679939711.728908
5762,1679939711.7485085
5763,1679939711.7486415
5764,1679939711.76949
5765,1679939711.7696178
5766,1679939711.7895987
5767,1679939711.7897391
5768,1679939711.809576
5769,1679939711.8096995
5770,1679939711.8097818
5771,1679939711.828586
5772,1679939711.828681
5773,1679939711.849696
5774,1679939711.8498278
5775,1679939711.8693752
5776,1679939711.8695033
5777,1679939711.8904316
5778,1679939711.8905966
5779,1679939711.9102144
5780,1679939711.9103606
5781,1679939711.9104936
5782,1679939711.9385705
5783,1679939711.9387872
5784,1679939711.9587097
5785,1679939711.9588168
5786,1679939711.9783075
5787,1679939711.9784124
5788,1679939711.9940114
5789,1679939711.9941704
5790,1679939712.1756315
5791,1679939712.1800067
5792,1679939712.1805177
5793,1679939712.391518
5794,1679939712.3926587
5795,1679939712.582152
5796,1679939712.5833683
5797,1679939712.7843204
5798,1679939712.7858777
5799,1679939712.1000304
5800,1679939712.1001852
5801,1679939712.1198688
5802,1679939712.120022
5803,1679939712.139702
5804,1679939712.1398273
5805,1679939712.168384
5806,1679939712.168488
5807,1679939712.1686094
5808,1679939712.1881683
5809,1679939712.188414
5810,1679939712.2079916
5811,1679939712.2080903
5812,1679939712.228982
5813,1679939712.2291336
5814,1679939712.249858
5815,1679939712.24998
5816,1679939712.268679
5817,1679939712.2688165
5818,1679939712.2689433
5819,1679939712.288519
5820,1679939712.2886157
5821,1679939712.3083258
5822,1679939712.3084936
5823,1679939712.3292198
5824,1679939712.3293417
5825,1679939712.3502576
5826,1679939712.3503804
5827,1679939712.369032
5828,1679939712.3691406
5829,1679939712.389869
5830,1679939712.3899908
5831,1679939712.4186137
5832,1679939712.41876
5833,1679939712.418874
5834,1679939712.438392
5835,1679939712.438508
5836,1679939712.458289
5837,1679939712.4584684
5838,1679939712.4792747
5839,1679939712.4793715
5840,1679939712.4935665
5841,1679939712.4936795
5842,1679939712.5180352
5843,1679939712.5181968
5844,1679939712.5183103
5845,1679939712.5383272
5846,1679939712.538442
5847,1679939712.5593174
5848,1679939712.5594385
5849,1679939712.5791817
5850,1679939712.5792909
5851,1679939712.5991917
5852,1679939712.5993323
5853,1679939712.6201324
5854,1679939712.6202538
5855,1679939712.639926
5856,1679939712.6400669
5857,1679939712.6676064
5858,1679939712.6677325
5859,1679939712.667874
5860,1679939712.688462
5861,1679939712.688618
5862,1679939712.7084067
5863,1679939712.7085438
5864,1679939712.7295308
5865,1679939712.7296536
5866,1679939712.7494135
5867,1679939712.749608
5868,1679939712.769314
5869,1679939712.769418
5870,1679939712.7905705
5871,1679939712.7907023
5872,1679939712.8092563
5873,1679939712.809445
5874,1679939712.8095868
5875,1679939712.8291943
5876,1679939712.8293078
5877,1679939712.84945
5878,1679939712.8495753
5879,1679939712.8704326
5880,1679939712.8707004
5881,1679939712.8903885
5882,1679939712.8905852
5883,1679939712.9180691
5884,1679939712.9182692
5885,1679939712.9183817
