Timestamps,Roll_N,Pitch_E,Yaw_U,Latitude,Longitude,Altitude
1679940459.881581,1.7,1.87,37.3,12.791217804,80.189750671,-54.64
1679940460.214879,1.700012642411092,1.869996931376288,37.30495271537645,12.791217803798357,80.18975067093076,-54.63998256909755
1679940460.548218,1.7000202255765944,1.870000571395343,37.31446328287254,12.791217803784726,80.18975067085563,-54.63995447713091
1679940460.881417,1.7000365446672476,1.8700163681978097,37.32943022444987,12.791217803876938,80.18975067079502,-54.63992782051635
1679940461.214685,-1.4222866503880365,1.8884416411065819,35.78280149285699,12.791217803818203,80.18975067053998,-54.639920826843955
1679940461.548008,-1.4222938756260055,1.8884285008040798,35.75651546876952,12.791217803585202,80.18975067047181,-54.63990904844123
1679940461.881279,-1.4222762418319084,1.888390732869709,35.760133627221535,12.791217803597418,80.18975067050738,-54.6398800443382
1679940462.214596,-1.4222677473281988,1.8883933920698002,35.69826462078137,12.791217803350087,80.18975067041154,-54.63988105289473
1679940462.547892,-1.4222940789002532,1.888402598751147,35.65756872792605,12.791217803211026,80.18975067033291,-54.639904471958864
1679940462.881145,-4.55160939406247,1.9558270974696104,32.91213220075051,12.791217803301585,80.18975067027232,-54.63987774574586
1679940463.21393,-4.551629900152922,1.9558234217198358,32.95166653133626,12.79121780310839,80.18975067036591,-54.6398950066995
1679940463.547383,-4.5516558134797425,1.9558236348322506,32.95556634250553,12.791217802873598,80.18975067046499,-54.639903227424455
1679940463.880552,-4.55164712259515,1.9558214985097897,32.98299280258444,12.791217803092943,80.18975067036571,-54.639890859035305
1679940464.213877,-4.551635420791876,1.9558208909581494,33.00103409900436,12.791217803329445,80.18975067026282,-54.63988388551785
1679940464.547217,-4.551646295366378,1.9558225891930003,32.96879872537379,12.79121780308586,80.18975067035392,-54.63988971678268
1679940464.880412,-4.551642050539935,1.9558191737130788,32.93084339166689,12.791217802853486,80.18975067043883,-54.63987912841432
1679940465.213675,-4.551656729856798,1.9558165490189003,32.891493751112975,12.79121780260456,80.18975067053026,-54.639880162729696
1679940465.546913,-4.551658663600268,1.955819249977635,32.903962193410166,12.791217802360345,80.18975067063352,-54.63987861448692
1679940465.880342,-4.5516446781416,1.9558214514693393,32.930542778243584,12.791217802602432,80.18975067052699,-54.639881241792885
1679940466.213632,-4.551631294747164,1.9558289852538386,32.95673235596401,12.791217802805196,80.18975067044052,-54.63989756990783
1679940466.546957,-4.551654239768043,1.9558231564595028,32.97329165457823,12.79121780268379,80.18975067049554,-54.639922904763004
