Timestamps,Roll_N,Pitch_E,Yaw_U,Latitude,Longitude,Altitude
1679940691.624205,2.11,4.56,-80.51,12.789361954,80.188171387,11.78
1679940692.624043,2.1099636613467196,4.559986331281492,-80.48942569756656,12.789361954257437,80.18817138703476,11.780005712196063
1679940693.95715,2.109968582861145,4.559986640384664,-80.4919548013143,12.789361953996607,80.18817138699777,11.780008743366484
1679940694.290417,2.1099705897077445,4.559986588787367,-80.4917972717296,12.789361953738071,80.18817138696294,11.78001380301243
1679940696.289654,2.1099777414512837,4.559985842097159,-80.45710980280501,12.789361953475062,80.18817138693495,11.78001525836482
1679940699.28935,2.109966345789959,4.559986546629567,-80.40907425262074,12.78936195321156,80.18817138690964,11.78001607210999
1679940700.289257,2.1099615164475067,4.559986722417687,-80.41066175477066,12.789361952951133,80.18817138687163,11.780019361983225
1679940700.955791,2.1099646723539234,4.559986519105509,-80.4217441323787,12.789361952697897,80.188171386834,11.780026873318938
1679940701.288986,2.109962798015897,4.559984139346072,-80.40746491526058,12.789361952449529,80.18817138680487,11.780036517073768
1679940701.955623,2.1099549756265112,4.559987463066866,-80.37776633570294,12.789361952198954,80.18817138677147,11.78002777671441
1679940702.288801,2.109951056711658,4.559986146099107,-80.37368718710097,12.789361951948477,80.188171386738,11.780036545660343
1679940702.622186,2.109950412870914,4.559985491375614,-80.37570620513277,12.789361951708962,80.18817138670572,11.780048529174039
1679940702.955495,5.18872960771645,4.550072876369036,-80.67671063309001,12.78936195147801,80.18817138667322,11.780062413225718
1679940703.288683,8.268091541343061,4.540578365468194,-80.96269895670697,12.789361951736394,80.18817138672267,11.780058935961485
1679940703.955219,8.268086115832471,4.540575814070687,-80.96307155047238,12.789361951486534,80.18817138668304,11.780050253941203
1679940704.288653,8.26808417371566,4.540575796169939,-80.96072381433694,12.789361951269933,80.18817138663894,11.78003410271148
1679940705.288424,8.26807350292762,4.540573023328716,-80.94481865828149,12.789361951048292,80.18817138659826,11.780018701129304
1679940705.621667,11.32529309100122,4.566761613074058,-80.33600127381487,12.789361950907658,80.18817138676329,11.780001530888798
1679940706.288266,11.325289161441589,4.566759258609084,-80.33971027844949,12.789361951166548,80.18817138680062,11.779996921072614
1679940706.954779,14.431421646010774,4.565551652158332,-80.36826002850403,12.789361951427463,80.18817138677603,11.77999271895992
1679940708.287975,14.431411291304222,4.5655521080740735,-80.37625684978848,12.78936195116779,80.18817138673481,11.779989163407858
1679940708.954502,14.43140861643431,4.5655491420820296,-80.37331376346538,12.789361950907512,80.1881713866991,11.77999288422494
1679940710.620993,14.431403566291937,4.565550741109988,-80.37119907292023,12.789361950646862,80.18817138666067,11.779989870124
1679940711.620831,14.431392136685607,4.565549541226393,-80.33894840136992,12.789361950387828,80.18817138662985,11.779984815173762
1679940713.953834,14.431375570735186,4.565543683289762,-80.32257234697668,12.789361950126462,80.18817138659686,11.779987828314946
1679940715.620232,14.431368856781006,4.565544642616054,-80.33455000439135,12.789361949864897,80.18817138655515,11.779988150104083
1679940715.953619,14.4313664101726,4.5655444106486405,-80.32525987444122,12.789361949606095,80.1881713865182,11.779983444724426
1679940716.286899,17.480210881729548,4.600092671150247,-79.59886275326409,12.789361949448741,80.18817138672854,11.779977662097991
1679940716.62006,17.48020856896056,4.600091806303516,-79.59213847806457,12.78936194965442,80.18817138675698,11.779959475829061
1679940716.95345,17.480209770510417,4.60009288832449,-79.59625784332763,12.789361949861767,80.18817138678779,11.779941569274538
1679940717.286711,17.48020959270383,4.600094061122951,-79.59786460533095,12.78936195007675,80.18817138681821,11.779924792444234
1679940717.620006,17.480208550509662,4.600090286366933,-79.5880565591368,12.789361950203583,80.18817138684267,11.779899217070124
1679940717.953299,17.4802026159345,4.600087891173227,-79.57693374428084,12.789361950400828,80.18817138687005,11.779879903853164
1679940720.619604,17.480180503159186,4.600089065211409,-79.56129744684311,12.78936195061985,80.18817138689676,11.77986370196243
1679940720.952838,17.480178526032546,4.6000865215122895,-79.55147859234457,12.789361950766853,80.1881713869228,11.779839503807503
1679940721.286104,20.550112533540442,4.638587796964821,-78.5482302357813,12.789361950884006,80.18817138669623,11.779830295589148
1679940721.619501,20.550110615091235,4.638590590949978,-78.5500154418594,12.789361950773701,80.18817138667788,11.779856848859069
1679940722.286207,20.550113647786404,4.638587924228232,-78.55810755830628,12.78936195084312,80.18817138665932,11.779885043809537
1679940722.952592,20.550111836789817,4.638587508483839,-78.55179133423212,12.789361950873692,80.18817138663941,11.779914058109101
1679940723.285834,20.550108566669113,4.638585063285821,-78.55038363134229,12.789361950963706,80.18817138662067,11.779941528211108
1679940723.619074,20.550105373646364,4.6385854484347435,-78.54241960517251,12.78936195096031,80.18817138660079,11.779970738281785
