Timestamps,Roll_N,Pitch_E,Yaw_U,Latitude,Longitude,Altitude
1679940008.058139,-1.84,8.94,-74.95,12.791754723,80.188400269,13.53
1679940008.391646,-1.8400028858304853,8.940003877798594,-74.97282343215596,12.791754723080473,80.18840026876413,13.53001108510793
1679940008.724268,-1.8400093127555723,8.9400106698509,-74.99404174073969,12.791754723113797,80.18840026852715,13.530024586255207
1679940009.058017,-1.84000360081951,8.940017550755563,-74.99924945587432,12.791754723090486,80.18840026829866,13.53003994490598
1679940009.391413,-1.839995333488113,8.940015039608172,-74.99921485429883,12.791754723338455,80.18840026823602,13.530032251338863
1679940009.724752,-1.8399971023436048,8.940014336445682,-74.99328442641469,12.791754723483745,80.1884002680188,13.530038838164435
1679940010.057869,-1.8400000786603306,8.940015065143193,-74.98997036165335,12.79175472359261,80.18840026778777,13.530047990169404
1679940010.391377,-1.8399990868873322,8.940016782453466,-74.99276555965486,12.791754723678398,80.18840026755205,13.530058616670372
1679940010.724666,-1.8399982334708667,8.94001932785425,-74.99596676184797,12.791754723743317,80.18840026731407,13.530070393102035
1679940011.062133,-1.839996712939348,8.940020857046644,-74.99692295333975,12.79175472384543,80.18840026708158,13.530080048477062
1679940011.390732,-1.839997049842436,8.940021183034695,-74.99955063278303,12.7917547239739,80.18840026685733,13.530087995246175
1679940011.725325,-1.839996174223401,8.940022710797841,-75.0041051345185,12.791754724090296,80.18840026662903,13.530096816772634
1679940012.057898,-1.8399902505938166,8.940024327298596,-75.00937974725092,12.791754724224235,80.18840026640729,13.530104481804738
1679940012.390703,-1.8399889780433958,8.940023695007413,-75.00960327454351,12.791754724393558,80.18840026620474,13.530109325679277
1679940012.724078,-4.925940491640817,8.908257121519995,-73.9865808422565,12.791754724147763,80.18840026629866,13.530105506574074
1679940013.057234,-4.925939074246626,8.908255116642724,-73.99123561575833,12.791754724028525,80.18840026645744,13.530125172447068
1679940013.3913,-4.925937016647017,8.908254340862152,-73.99395152057895,12.791754723895574,80.1884002666564,13.53013839953541
1679940013.723968,-4.925933247873496,8.908254635704424,-73.99544258396188,12.791754723762292,80.18840026685653,13.530151374484616
1679940014.058526,-4.92593408674545,8.908254744928696,-73.9922805377041,12.791754723626667,80.18840026707831,13.530158656560776
1679940014.390314,-4.92593723354205,8.908255464064927,-73.9863019683314,12.791754723493533,80.18840026731031,13.530161210326165
1679940014.723577,-4.9259365062211415,8.908256973260603,-73.98169719201478,12.791754723360636,80.18840026754286,13.530163286531884
1679940015.056841,-4.925935865779556,8.908257104816078,-73.98389697868123,12.791754723225084,80.18840026776036,13.530171972442739
1679940015.390129,-4.9259275904288655,8.908258426093493,-73.98842710712407,12.791754723097641,80.18840026794258,13.530188335862562
1679940015.723307,-7.957229290389046,8.918610381871117,-74.1966051974115,12.79175472316646,80.18840026820307,13.530188626185849
1679940016.056592,-7.957220459887655,8.918606347090597,-74.21677091858061,12.791754723305665,80.18840026810577,13.530166062735434
1679940016.38991,-7.957218191336167,8.918604322139403,-74.21841902692691,12.791754723461036,80.18840026791445,13.53015461678228
1679940016.723294,-7.957222674071646,8.918608675847757,-74.21287152567653,12.791754723545417,80.18840026768748,13.530167407425932
1679940017.056405,-11.047255168859403,8.931439847896216,-74.70265051128483,12.791754723559038,80.18840026743271,13.530157892568404
1679940017.389872,-11.047256199075706,8.931439667302403,-74.69091459767242,12.791754723463649,80.18840026767053,13.530148953507107
1679940017.723069,-14.077567678536383,8.886158914957615,-73.92672820166267,12.791754723721048,80.18840026772604,13.530152237776408
1679940018.056461,-14.077558660938704,8.886161447899761,-73.93845338570935,12.79175472385985,80.18840026749629,13.53015230081119
1679940018.38974,-14.077550495073126,8.886157580033899,-73.956851827498,12.791754723929024,80.18840026742885,13.530124992888757
1679940018.723086,-14.07754548254684,8.886156975676169,-73.97567738954271,12.79175472406735,80.18840026722806,13.530112802995067
1679940019.056276,-14.07754433763039,8.886157703857439,-73.9853988146795,12.791754724206394,80.18840026699847,13.530112866886508
1679940019.389544,-14.07754296125562,8.886157893844175,-73.98318173906857,12.791754724344283,80.18840026676855,13.530111435373456
1679940019.722875,-14.077544585731921,8.88615602658787,-73.97070792995233,12.791754724480993,80.18840026653943,13.53010821312763
1679940020.056069,-14.077546590096757,8.886156336651807,-73.95983104483021,12.791754724610012,80.18840026630694,13.530112343619264
1679940020.38947,-14.077545244265854,8.886157333842794,-73.95583313781776,12.791754724742658,80.18840026607491,13.530115150431996
1679940020.722679,-14.077546032455915,8.886158943582426,-73.96124159208584,12.79175472487387,80.18840026584554,13.53012035241185
1679940021.055922,-14.077542284555163,8.886162364415892,-73.96457383465969,12.791754724997055,80.18840026562088,13.530129144443537
1679940021.389236,-14.077534523487593,8.886161824809959,-73.97313307247686,12.791754725129916,80.18840026543128,13.530114377801794
1679940021.722539,-14.077529610188503,8.886162186170196,-73.98076145777547,12.791754725270874,80.18840026521514,13.530106374767762
1679940022.055761,-14.077528463346981,8.886162077679694,-73.98704108847872,12.791754725410675,80.18840026498648,13.530104803696968
1679940022.389076,-14.077527973494819,8.886162844992661,-73.99082951911332,12.791754725545774,80.18840026475542,13.530107073908933
1679940022.72251,-14.077526492214226,8.886162439128542,-73.99572742958054,12.791754725687262,80.1884002645313,13.530102517478404
1679940023.055675,-14.077526412411332,8.886162068169808,-73.99230224772145,12.791754725824463,80.18840026430065,13.530101807882987
1679940023.388861,-14.077524320813508,8.886164067124893,-73.98826835413182,12.791754725941022,80.188400264077,13.530111909145642
1679940023.722355,-17.126486034321214,8.873057247526699,-73.71684491106247,12.79175472574111,80.18840026390126,13.530109740204164
1679940024.055595,-17.126484240514284,8.873057599909108,-73.71776837233573,12.791754725601068,80.18840026413012,13.530109124201163
1679940024.388917,-17.126481949237792,8.87305816383122,-73.7213772232875,12.791754725459514,80.18840026435679,13.53010646542935
1679940024.722147,-17.126481734465493,8.873055208651033,-73.72972545652405,12.791754725343901,80.18840026456478,13.530120044967555
1679940025.055401,-17.12647987147279,8.873056084811246,-73.73541452168803,12.79175472520472,80.1884002647937,13.530121804182938
1679940025.3887,-17.126479835035035,8.873055989232174,-73.7384177952057,12.791754725065866,80.18840026502302,13.53012325297165
1679940025.722232,-17.12647685729861,8.87305676152396,-73.73920082334764,12.791754724927456,80.18840026525264,13.530124649179825
1679940026.055287,-17.1264739945575,8.873055707798216,-73.74101928404895,12.791754724799597,80.18840026547426,13.530133535609036
1679940026.388558,-17.126472152631415,8.873056628461834,-73.73842949546027,12.791754724661327,80.18840026570427,13.53013406756566
1679940026.72176,-20.190541388097905,8.88748397911212,-74.11911502426449,12.791754724693915,80.1884002659578,13.53014340776677
1679940027.055083,-20.190541504124674,8.88748399297187,-74.11955212585535,12.791754724818006,80.18840026572667,13.530149717499478
1679940027.388492,-20.190539929867683,8.887483610867609,-74.12076354953533,12.791754724949586,80.1884002654951,13.530153451804747
1679940027.721751,-20.19053815520895,8.887483874239848,-74.1217588667099,12.791754725074584,80.18840026526388,13.530159495156589
1679940028.054976,-23.25177832976739,8.88185835531851,-74.00020176046311,12.791754724933025,80.18840026505781,13.530148906736674
1679940028.388658,-23.251775387905532,8.881858499063988,-74.00722582122557,12.791754724798292,80.18840026528768,13.530145325322671
1679940028.721577,-23.251772481526462,8.881858079677148,-74.01160624805267,12.79175472465977,80.1884002655175,13.53014460052576
1679940029.054874,-23.251770183282243,8.881857578192177,-74.01603542217374,12.791754724521855,80.18840026574752,13.530143381956382
1679940029.388117,-23.251768467512758,8.881858523797456,-74.01783241339822,12.791754724403654,80.18840026597101,13.53013347353401
1679940029.721497,-23.251766813813294,8.881858629818248,-74.01701580335006,12.79175472428122,80.18840026619802,13.53012528705108
1679940030.054692,-26.305219196953246,8.87986530050357,-73.98203048872516,12.791754724384376,80.18840026642141,13.530137095051684
1679940030.387883,-26.30521724678888,8.87986568390044,-73.98306271697523,12.7917547245066,80.18840026619743,13.530146249781279
1679940030.721276,-26.305213729505255,8.879865171635183,-73.98818544993249,12.791754724646575,80.18840026596847,13.530145865008917
1679940031.054558,-26.305213980015626,8.879867377939194,-73.99430935145323,12.79175472474616,80.18840026576684,13.53016190653651
1679940031.387801,-26.305216491215223,8.8798661204281,-73.99773895043666,12.791754724870014,80.18840026554169,13.530170428296746
1679940031.721017,-29.30238504534126,8.900088892562346,-74.28369041455602,12.791754724841036,80.18840026533441,13.5301519561425
1679940032.054485,-32.22184613540615,9.097740342958021,-75.73746986575577,12.79175472470182,80.18840026519264,13.530171550445983
1679940032.38765,-32.221839885238744,9.097739713914,-75.73823923643516,12.791754724667824,80.18840026493719,13.530180179988815
1679940032.720967,-32.22183977960609,9.09773816402509,-75.74550663527428,12.791754724557743,80.1884002646962,13.530185187157315
1679940033.054211,-32.2218416118477,9.097736124813673,-75.75091443994786,12.791754724427491,80.18840026446395,13.5301889881302
1679940033.387561,-32.22183998904066,9.097735853976518,-75.75207721195939,12.791754724279263,80.18840026424176,13.530191652712116
1679940033.720778,-32.22183599086291,9.097738514084124,-75.75460883833154,12.791754724070445,80.18840026407705,13.530189546856972
1679940034.054378,-32.22183455923394,9.097739502931855,-75.75626147013959,12.79175472390528,80.18840026386661,13.530190985996544
1679940034.387431,-32.2218284930559,9.097737354366366,-75.76620884774114,12.79175472393316,80.18840026361762,13.530201831302838
1679940034.720611,-32.22182785431344,9.097736275158493,-75.77770824946056,12.791754723796993,80.188400263388,13.530204911214748
1679940035.053957,-32.22182535780145,9.097733983773509,-75.78450834398198,12.791754723692609,80.1884002631443,13.530209861158568
1679940035.387233,-32.221819326259244,9.09773719256304,-75.78327314319897,12.791754723493943,80.1884002629668,13.530207995977003
