Timestamps,Roll_N,Pitch_E,Yaw_U,Latitude,Longitude,Altitude
1679940257.588811,1.17,-0.64,-93.49,12.791719437,80.188400269,5.81
1679940257.922045,-1.945972166263262,-0.6522346874604845,-92.65230519717709,12.79171943706324,80.18840026915338,5.810023059461532
1679940258.255487,-1.9459800913127516,-0.6522413432638764,-92.68097037496418,12.791719436989954,80.1884002692379,5.809996450525617
1679940258.588629,1.0280521770536892,-0.8250903345706421,-94.29645254036751,12.791719436758582,80.18840026932816,5.809986117175662
1679940258.921928,1.02805341539713,-0.8250898859436674,-94.29471582938909,12.791719436937653,80.1884002694671,5.809970692507729
1679940259.255201,1.0280670213762602,-0.8250763607358313,-94.28977196098964,12.791719437192734,80.18840026952124,5.80996549431536
1679940259.588486,1.0280699289100814,-0.8250725020032973,-94.26128866938569,12.791719437441307,80.18840026958563,5.809958219865722
1679940259.921724,1.0280673569301646,-0.8250799185531462,-94.21651244892892,12.791719437527725,80.18840026975718,5.809937733683884
1679940260.255175,1.0280686626408364,-0.8250892620745636,-94.17767671881911,12.791719437545233,80.18840026993935,5.80991621404333
1679940260.588356,1.028063596526544,-0.8250794824933213,-94.18348440555968,12.791719437782518,80.18840026985085,5.809924963092069
1679940260.921235,1.0280734888036955,-0.8250716833123202,-94.18829173203633,12.791719437989872,80.18840026995817,5.809910962362216
1679940261.254511,1.0280850545325153,-0.8250695762523401,-94.18959978640414,12.79171943812127,80.18840027011301,5.809891882894351
1679940261.587845,1.028071901858354,-0.8250728400137243,-94.20210502655526,12.791719437889357,80.18840027003017,5.809902783505806
1679940261.920993,1.028070481565087,-0.8250761301706079,-94.21062884648144,12.791719437823115,80.18840027020846,5.8098820576101495
1679940262.254319,1.0280831012216594,-0.8250780047233203,-94.20334162356289,12.791719437923078,80.18840027037564,5.809861900843962
1679940262.587715,1.028097588737963,-0.8250759818807688,-94.20949055377962,12.791719438045149,80.18840027053562,5.809842565397926
1679940262.920936,1.028098309307949,-0.8250776474564129,-94.21325954407544,12.791719438138305,80.18840027070526,5.809822253975606
1679940263.254129,1.0280998971148456,-0.8250806666478968,-94.20987384790284,12.791719438186723,80.18840027088424,5.809801000767469
1679940263.587579,1.0280926041503324,-0.8250877911728671,-94.20554300243887,12.791719437948887,80.18840027096967,5.809792076102555
1679940263.920748,1.0280840079549678,-0.8250837274126422,-94.20258356680147,12.791719438152741,80.1884002708482,5.809805323294282
1679940264.253991,1.028088890253384,-0.8250759523980666,-94.18917736662796,12.791719438402975,80.1884002709,5.809797578003285
1679940264.587357,1.028086591999403,-0.825074180402897,-94.16975519323329,12.79171943862443,80.188400270991,5.809784922067031
1679940264.920627,1.0280838489700739,-0.8250744978563447,-94.16125045449665,12.791719438772892,80.18840027113563,5.809766438498782
1679940265.253829,1.028078141309833,-0.8250779576719217,-94.15403967561119,12.791719438609416,80.18840027128697,5.809750285194903
1679940265.587222,4.145797758025522,-0.7184897087558558,-91.4515527239887,12.791719438810542,80.18840027146176,5.809748633060109
1679940265.920459,4.145786577931635,-0.7184872955749427,-91.43998407342151,12.791719439065966,80.18840027141749,5.809754666814363
1679940266.25376,4.145786659359602,-0.7184875528934609,-91.43987010629621,12.791719439265439,80.1884002712578,5.809746274106073
1679940266.58707,4.145795215867354,-0.7184890353564677,-91.44478724844183,12.791719439353965,80.18840027105671,5.809729382568661
1679940266.920304,4.145794121103125,-0.7184919484587531,-91.44482557661125,12.791719439405444,80.18840027085368,5.809710952540707
1679940267.2536,4.145785523301236,-0.7184934282278207,-91.42750208621683,12.791719439632303,80.18840027071988,5.809706819118245
1679940267.586937,4.145787212167133,-0.7184941106595759,-91.41984013018093,12.791719439801396,80.18840027054118,5.809695347406253
1679940267.920159,4.145778286396956,-0.7184892630264994,-91.42607309316836,12.791719439916337,80.18840027070009,5.809715312188813
1679940268.253482,4.145779531559342,-0.7184865750742598,-91.42618205750975,12.791719440166494,80.18840027061174,5.809715642564222
1679940268.586741,4.14578266504061,-0.7184864119768484,-91.41736559429879,12.791719440391944,80.18840027047767,5.809710741516553
1679940268.920026,4.145770747507091,-0.7184871319415891,-91.40051497669408,12.791719440642892,80.18840027039201,5.809711612486415
1679940269.253377,4.145774729082037,-0.7184916219333457,-91.39299284938772,12.79171944070595,80.18840027018875,5.809693661834549
1679940269.586561,1.0312988680494466,-0.6202225149429481,-94.02752680166579,12.791719440764785,80.18840027002013,5.80967174302525
1679940269.919894,1.0312829329211746,-0.6202132614390542,-94.06015656031062,12.791719440914468,80.18840026982762,5.809683860389669
1679940270.253179,1.0312990394755068,-0.6202109407144584,-94.06125009932785,12.791719441022519,80.18840027001647,5.809666691862493
1679940270.586415,1.0312982606084082,-0.6202194955027495,-94.01405627748713,12.791719441065343,80.18840027022814,5.809649159522999
1679940270.919672,1.0312842241354971,-0.6202230552934039,-93.99936755309248,12.791719440985977,80.1884002700303,5.809667032795248
1679940271.253291,1.0312684800038712,-0.6202211245666536,-94.00733652730845,12.791719440941158,80.18840026982194,5.809684968245624
1679940271.586325,1.0312739732412457,-0.6202267981410118,-93.99079056298146,12.791719440920803,80.18840027004161,5.809668112013089
1679940271.919687,1.031278357650235,-0.6202261862450681,-93.98534385955166,12.791719441036596,80.18840027022082,5.809650355161266
1679940272.25284,1.0312647338011736,-0.620223624046206,-93.9916136734855,12.791719441161566,80.18840027001484,5.809663264351065
1679940272.586138,1.0312528970144357,-0.6202271476332586,-93.99862377383182,12.791719441146284,80.18840026980021,5.809680929375337
1679940272.919429,4.145266404855417,-0.6742705216084438,-96.208288348622,12.791719441387977,80.18840026976187,5.809669717377449
1679940273.25276,4.145276541652616,-0.6742695691105699,-96.23854374622057,12.791719441284632,80.18840026956056,5.80965392041402
1679940273.585985,4.14528802025149,-0.6742648351753701,-96.26119338496741,12.79171944124702,80.18840026940212,5.809630579586157
1679940273.919353,7.250292660682222,-0.6929199716342839,-97.19241815087405,12.791719440996266,80.18840026941841,5.809621342575052
1679940274.252595,10.331129129498542,-0.7601734834794267,-98.84963851568195,12.791719441187505,80.18840026953858,5.809636839669156
1679940274.585845,10.331121998154957,-0.7601735757139324,-98.82617331992063,12.791719441276397,80.1884002694683,5.8096633550126535
1679940274.919149,10.331111968468628,-0.7601674905204049,-98.80313673249901,12.791719441132004,80.18840026964826,5.809678222873333
1679940275.252434,10.331100283456557,-0.7601657580159868,-98.7841209983339,12.791719441070024,80.18840026975634,5.809704169840921
1679940275.585719,13.427512583219313,-0.724506509652783,-97.42895937029067,12.791719441143995,80.18840026967874,5.809731002380955
1679940275.919014,13.427511686470234,-0.7245061212446255,-97.42063315445418,12.791719440921788,80.18840026979369,5.80974089827491
1679940276.252227,13.427509132332894,-0.724504777114736,-97.41541226766168,12.791719440675449,80.18840026987202,5.809747449692505
1679940276.585555,13.427505134295641,-0.7245064744272871,-97.41251989586928,12.791719440541417,80.18840027004812,5.809763957314214
1679940276.918834,13.427498522711366,-0.7245084118313145,-97.39468707725764,12.791719440349397,80.18840027019095,5.809776850188111
1679940277.252146,13.427495539840205,-0.7245062581497945,-97.37791647134908,12.79171944009145,80.18840027023903,5.8097808947138505
1679940277.585461,16.398413740264285,-0.7153242416482329,-97.27345261083943,12.791719439926995,80.18840027012644,5.809800324763612
1679940277.918708,16.398417109215895,-0.7153249843907223,-97.28812865760374,12.791719440098213,80.18840026998312,5.809784292678955
1679940278.252002,16.398425099993375,-0.7153237290804646,-97.31282082495615,12.791719440283227,80.18840026984965,5.809769155558133
1679940278.585233,16.39842603029746,-0.7153261383882983,-97.33304721989013,12.7917194403475,80.18840026965526,5.80975013144698
1679940278.918628,19.521567228853755,-0.7716174698104942,-99.84499171910949,12.79171944031769,80.18840026942642,5.809734973263013
1679940279.251841,19.521563261468486,-0.7716207902323787,-99.83087279361689,12.791719440317115,80.18840026959555,5.809712152926219
1679940279.585194,19.52155745134684,-0.7716184670589783,-99.8094669737118,12.791719440536149,80.1884002695578,5.809696213577321
1679940279.918431,22.619751109074773,-0.7018652625800689,-97.76445114919136,12.79171944057783,80.18840026978594,5.809711152099304
1679940280.251702,25.508466000205182,-0.5292066428284934,-96.55435502333582,12.79171944070282,80.18840026955515,5.809717385566806
1679940280.58502,25.50846186283332,-0.5292044978701654,-96.52949466746388,12.791719440506993,80.18840026951064,5.809736497563373
1679940280.918287,28.581486260874822,-0.5100828318514588,-95.95888707046839,12.791719440381678,80.18840026958087,5.809761146662446
1679940281.251604,28.581479133511326,-0.5100794035967536,-95.95104820593151,12.791719440484512,80.18840026971057,5.809738121008501
1679940281.584876,31.688557775476475,-0.4574010161381712,-93.97265646466847,12.791719440666,80.18840026975073,5.809758997875905
1679940281.918223,31.688563519536434,-0.4573993946399704,-93.97984258515194,12.7917194409042,80.18840026981336,5.809748165098028
1679940282.251434,34.78674148261163,-0.45678276992856415,-93.93821573497135,12.791719441135,80.18840026974533,5.809735855749982
1679940282.584787,37.89754345095339,-0.5201123126021088,-96.18511245708311,12.791719440968182,80.18840026958571,5.809750588046606
1679940282.918029,40.993083528113466,-0.5831221643632634,-98.07268086406079,12.79171944114303,80.1884002697384,5.809765044210125
1679940283.251366,40.993088717632965,-0.5831227915351651,-98.07016504658193,12.79171944136163,80.18840026969669,5.809780937748349
1679940283.584559,40.993078952559244,-0.5831232176567274,-98.05365126382095,12.79171944156074,80.18840026970891,5.809800199602253
1679940283.917877,40.99307146427279,-0.5831226148739096,-98.03620481857521,12.79171944164199,80.18840026987066,5.809821850008067
1679940284.251196,40.99306837340073,-0.5831218915730509,-98.0259176137928,12.791719441807178,80.18840026995149,5.80984299143992
1679940284.584409,40.993068079588994,-0.583122338898793,-98.02479749282597,12.791719442015017,80.18840026996365,5.809861089172948
1679940284.917774,44.055400967385815,-0.5599473810080892,-97.45042604359666,12.791719442178728,80.18840026983199,5.809879132457472
1679940285.251056,44.05540509879913,-0.5599459755057263,-97.45918897662222,12.79171944191605,80.18840026981213,5.80987616043126
1679940285.584227,44.055405900378155,-0.5599517509917977,-97.47055328375606,12.791719441718172,80.18840026996929,5.809885519672897
1679940285.917598,47.138069351704445,-0.5765317865722194,-98.0123894544903,12.791719441540994,80.18840026977476,5.809890778980532
1679940286.250828,47.13806493163545,-0.5765335254499698,-98.00906103374817,12.79171944176564,80.18840026974206,5.80990587029068
1679940286.584112,47.13805365641482,-0.5765349235478193,-97.99168834705024,12.791719441916602,80.1884002698476,5.8099270298033
1679940286.917387,47.138046186701175,-0.5765366052853819,-97.97786678491184,12.791719442112711,80.1884002698935,5.809946067299527
1679940287.250673,50.222816004548754,-0.5500846407999186,-97.07958820858708,12.791719442151894,80.18840026970263,5.809966308215194
